시도별,성별,"연령(5세,각세)별",2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년
충청북도,여자,62세,35,34,26,36,33,38,39,38,47,43
충청북도,여자,63세,26,28,19,41,32,28,32,41,48,36
충청북도,여자,64세,41,32,36,32,33,30,36,41,38,29
충청북도,여자,65세,32,40,29,24,34,41,42,42,43,37
충청북도,여자,66세,31,36,38,38,43,35,34,31,43,45
충청북도,여자,67세,49,35,52,38,42,36,33,55,46,52
충청북도,여자,68세,59,44,41,51,38,57,41,42,44,41
충청북도,여자,69세,69,59,39,42,41,61,54,48,49,54
충청북도,여자,70세,96,80,57,58,42,51,54,45,50,52
충청북도,여자,71세,81,101,84,71,57,39,64,68,54,72
충청북도,여자,72세,110,90,84,81,70,62,45,64,59,63
충청북도,여자,73세,108,106,84,104,86,79,79,70,65,73
충청북도,여자,74세,129,138,120,91,98,118,71,70,53,75
충청북도,여자,75세,133,126,103,116,120,124,127,113,94,53
충청북도,여자,76세,131,104,121,126,120,121,146,149,128,98
충청북도,여자,77세,154,160,136,175,145,113,127,134,105,117
충청북도,여자,78세,164,173,132,172,158,156,153,141,154,146
충청북도,여자,79세,179,172,172,169,170,154,185,144,144,194
충청북도,여자,80세,168,188,196,189,179,195,165,184,158,184
충청북도,여자,81세,187,168,170,204,203,193,243,202,204,184
충청북도,여자,82세,193,199,198,191,231,249,247,214,235,204
충청북도,여자,83세,190,210,198,199,204,235,268,251,233,241
충청북도,여자,84세,207,222,196,186,214,241,227,263,265,231
충청북도,여자,85세,185,197,197,207,219,234,241,277,253,274
충청북도,여자,86세,160,196,179,218,223,227,224,248,293,294
충청북도,여자,87세,169,173,185,199,218,255,234,234,257,241
충청북도,여자,88세,137,188,158,173,181,200,219,202,248,260
충청북도,여자,89세,173,131,148,169,157,221,212,223,219,240
충청북도,여자,90세,178,157,130,148,140,186,177,223,228,224
충청북도,여자,91세,108,113,145,105,145,147,169,181,206,244
충청북도,여자,92세,91,116,127,133,94,117,138,150,169,213
충청북도,여자,93세,78,73,74,115,145,100,122,122,135,186
충청북도,여자,94세,78,67,79,78,92,123,89,104,118,127
충청북도,여자,95세,52,53,57,67,60,98,110,73,121,94
충청북도,여자,96세,42,47,40,52,37,68,85,66,68,72
충청북도,여자,97세,24,35,34,28,42,41,38,45,73,55
충청북도,여자,98세,24,22,15,24,28,39,45,44,43,62
충청북도,여자,99세,26,18,20,22,20,32,20,20,32,45
충청남도,남자,0세,33,24,31,27,26,27,32,22,26,12
충청남도,남자,1세,7,1,4,1,2,1,4,2,2,2
충청남도,남자,2세,1,2,0,1,3,2,1,0,3,2
충청남도,남자,3세,1,2,3,0,0,0,0,2,0,1
충청남도,남자,4세,1,0,2,0,1,3,2,1,3,2
충청남도,남자,5세,1,3,1,0,0,1,1,2,1,2
충청남도,남자,6세,1,2,1,2,0,1,2,1,1,3
충청남도,남자,7세,2,1,0,3,1,4,0,3,1,0
충청남도,남자,8세,2,0,3,1,1,0,1,0,1,0
충청남도,남자,9세,1,0,0,0,1,0,0,1,1,0
충청남도,남자,10세,3,2,2,2,0,1,0,1,0,2
충청남도,남자,11세,2,2,2,1,0,1,1,0,0,0
충청남도,남자,12세,3,1,1,1,0,0,0,1,0,2
충청남도,남자,13세,2,1,3,3,1,0,1,0,1,1
충청남도,남자,14세,3,3,2,2,2,1,0,1,0,1
충청남도,남자,15세,4,7,3,4,1,3,3,2,1,2
충청남도,남자,16세,5,5,1,3,3,2,3,0,3,7
충청남도,남자,17세,4,12,4,8,4,4,4,3,1,3
충청남도,남자,18세,6,7,5,4,9,5,6,7,2,8
충청남도,남자,19세,8,6,10,8,1,5,8,4,7,7
충청남도,남자,20세,8,4,6,4,8,3,6,5,3,5
충청남도,남자,21세,12,7,10,9,5,6,2,4,6,7
충청남도,남자,22세,7,4,6,9,5,8,7,10,2,8
충청남도,남자,23세,7,9,8,6,8,6,7,5,12,4
충청남도,남자,24세,9,10,6,10,4,10,5,7,4,9
충청남도,남자,25세,7,14,3,13,12,10,12,7,6,12
충청남도,남자,26세,10,9,8,11,6,8,6,16,7,5
충청남도,남자,27세,5,4,11,10,8,12,8,6,10,12
충청남도,남자,28세,8,17,7,12,12,15,11,6,8,6
충청남도,남자,29세,14,8,7,15,10,10,15,8,10,14
충청남도,남자,30세,12,18,11,15,11,6,5,10,8,15
충청남도,남자,31세,15,15,18,13,7,9,19,10,17,11
충청남도,남자,32세,11,17,15,11,15,13,12,12,11,9
충청남도,남자,33세,18,18,19,19,13,13,14,9,7,8
충청남도,남자,34세,12,13,20,11,11,18,19,7,16,14
충청남도,남자,35세,23,16,22,18,16,21,13,22,20,13
충청남도,남자,36세,26,18,33,12,23,24,23,18,21,15
충청남도,남자,37세,20,27,30,19,17,16,25,24,13,15
충청남도,남자,38세,27,20,29,19,17,20,31,21,19,20
충청남도,남자,39세,25,24,30,17,15,22,23,29,16,25
충청남도,남자,40세,34,36,27,31,26,19,18,26,28,27
충청남도,남자,41세,38,31,24,21,30,33,29,21,29,47
충청남도,남자,42세,34,48,39,23,39,38,32,36,33,25
충청남도,남자,43세,40,33,39,32,48,34,37,35,27,28
충청남도,남자,44세,53,45,48,30,41,39,51,39,40,24
충청남도,남자,45세,45,53,45,40,53,42,45,44,35,31
충청남도,남자,46세,50,55,42,49,50,64,62,41,46,47
충청남도,남자,47세,74,51,57,63,56,69,54,43,45,37
충청남도,남자,48세,49,74,63,63,62,57,72,71,67,54
충청남도,남자,49세,78,69,62,68,66,68,69,48,51,55
충청남도,남자,50세,74,64,61,61,65,74,83,73,68,53
충청남도,남자,51세,101,84,65,63,82,85,52,62,67,56
충청남도,남자,52세,94,91,90,84,67,78,69,85,74,73
충청남도,남자,53세,88,109,131,90,64,83,90,68,59,85
충청남도,남자,54세,92,84,101,110,83,85,75,81,79,79
충청남도,남자,55세,90,83,107,103,109,81,99,68,97,81
충청남도,남자,56세,106,102,102,95,100,116,108,97,78,92
충청남도,남자,57세,108,103,95,111,103,117,111,89,114,88
충청남도,남자,58세,77,113,100,98,84,114,111,128,116,100
충청남도,남자,59세,90,116,132,100,110,104,112,135,155,118
충청남도,남자,60세,102,119,105,120,127,115,113,115,135,158
충청남도,남자,61세,97,115,101,100,119,128,116,128,132,130
충청남도,남자,62세,116,95,110,101,122,148,133,149,113,124
충청남도,남자,63세,98,116,106,116,115,105,161,143,143,127
충청남도,남자,64세,108,119,106,117,124,105,120,151,134,164
충청남도,남자,65세,146,119,144,125,106,112,127,130,156,179
충청남도,남자,66세,97,136,146,141,124,132,127,130,117,176
충청남도,남자,67세,113,97,139,143,135,131,142,139,121,152
충청남도,남자,68세,129,124,93,130,143,156,138,123,148,131
충청남도,남자,69세,203,123,130,120,144,146,155,148,129,170
충청남도,남자,70세,227,219,169,119,105,167,165,178,186,149
충청남도,남자,71세,181,221,202,166,136,144,188,163,167,185
충청남도,남자,72세,206,205,243,230,158,160,121,183,182,166
충청남도,남자,73세,254,218,207,253,223,174,169,121,183,168
충청남도,남자,74세,248,232,228,205,257,232,180,173,130,210
충청남도,남자,75세,278,272,248,228,229,278,273,191,181,158
충청남도,남자,76세,299,267,266,276,240,214,259,234,184,213
충청남도,남자,77세,291,300,268,275,260,253,250,279,250,226
충청남도,남자,78세,301,310,294,311,281,276,269,242,305,273
충청남도,남자,79세,278,260,286,293,309,299,326,272,252,331
충청남도,남자,80세,246,275,296,306,304,308,317,309,293,281
충청남도,남자,81세,203,245,279,303,299,334,340,280,318,320
충청남도,남자,82세,227,207,248,298,301,337,332,317,328,312
충청남도,남자,83세,213,224,226,257,303,311,338,310,334,343
충청남도,남자,84세,198,203,214,213,268,293,290,324,345,343
충청남도,남자,85세,185,212,195,218,218,264,286,311,299,332
충청남도,남자,86세,149,152,196,192,195,186,239,300,300,317
충청남도,남자,87세,145,141,186,180,189,205,203,221,289,301
충청남도,남자,88세,110,121,112,157,182,178,185,189,263,259
충청남도,남자,89세,125,111,100,125,145,165,174,178,162,234
충청남도,남자,90세,101,90,90,112,124,116,154,171,147,159
충청남도,남자,91세,66,78,86,83,67,105,125,115,127,124
충청남도,남자,92세,48,49,69,80,78,91,84,91,109,125
충청남도,남자,93세,35,48,47,51,67,62,69,72,82,77
충청남도,남자,94세,40,41,28,47,42,58,43,40,53,63
충청남도,남자,95세,29,25,24,37,32,37,44,50,42,50
충청남도,남자,96세,18,15,18,21,25,24,35,32,21,35
충청남도,남자,97세,13,13,15,25,14,22,20,28,33,26
충청남도,남자,98세,5,3,11,16,21,12,14,15,26,17
충청남도,남자,99세,5,3,8,13,7,3,4,6,16,15
충청남도,여자,0세,34,20,36,21,18,16,20,22,11,6
충청남도,여자,1세,2,2,3,4,1,2,1,3,0,1
충청남도,여자,2세,1,4,1,2,1,3,1,3,1,0
충청남도,여자,3세,1,1,0,1,1,2,1,2,0,1
충청남도,여자,4세,2,2,0,0,0,1,0,1,2,2
충청남도,여자,5세,4,1,1,1,0,2,0,1,0,1
충청남도,여자,6세,0,0,1,0,1,2,1,0,0,2
충청남도,여자,7세,3,1,1,3,0,1,0,0,1,0
충청남도,여자,8세,2,1,1,1,1,0,1,0,1,0
충청남도,여자,9세,2,0,0,1,0,0,0,1,1,1
충청남도,여자,10세,1,1,2,1,0,0,2,0,2,0
충청남도,여자,11세,0,0,0,0,1,0,0,2,0,1
충청남도,여자,12세,0,0,2,1,0,0,1,0,2,1
충청남도,여자,13세,0,1,1,2,0,0,1,1,0,3
충청남도,여자,14세,1,0,2,1,0,0,2,0,1,1
충청남도,여자,15세,2,1,1,2,2,0,3,1,1,1
충청남도,여자,16세,2,4,2,1,1,2,3,0,0,1
충청남도,여자,17세,1,2,4,0,1,1,3,1,5,1
충청남도,여자,18세,3,7,5,3,2,2,5,4,1,3
충청남도,여자,19세,4,5,5,5,2,5,3,1,1,2
충청남도,여자,20세,2,3,2,4,4,2,3,8,2,7
충청남도,여자,21세,1,4,2,4,1,2,1,4,1,4
충청남도,여자,22세,3,3,1,2,2,2,1,3,3,3
충청남도,여자,23세,4,6,2,4,6,4,3,2,12,2
충청남도,여자,24세,1,1,4,4,1,6,7,4,2,6
충청남도,여자,25세,6,1,4,5,4,3,3,4,5,4
충청남도,여자,26세,5,4,5,0,3,6,6,4,6,4
충청남도,여자,27세,6,4,2,5,2,7,3,3,4,2
충청남도,여자,28세,8,9,6,3,7,3,1,5,5,6
충청남도,여자,29세,5,6,4,1,2,6,0,5,6,5
충청남도,여자,30세,10,7,5,5,6,4,5,2,2,2
충청남도,여자,31세,9,6,9,9,1,5,11,3,3,3
충청남도,여자,32세,7,12,7,10,6,4,8,9,5,5
충청남도,여자,33세,6,7,8,9,9,2,9,4,8,7
충청남도,여자,34세,9,8,6,12,9,15,13,4,6,5
충청남도,여자,35세,10,6,8,10,11,10,11,10,5,1
충청남도,여자,36세,10,13,12,13,7,6,7,15,7,7
충청남도,여자,37세,10,11,8,7,11,9,9,8,11,16
충청남도,여자,38세,11,10,14,11,6,12,14,10,14,9
충청남도,여자,39세,15,12,9,11,11,7,6,16,8,17
충청남도,여자,40세,13,12,13,12,6,16,10,8,10,9
충청남도,여자,41세,9,20,18,15,6,12,12,16,14,12
충청남도,여자,42세,15,15,21,21,15,12,11,6,18,18
충청남도,여자,43세,24,13,16,20,16,11,22,13,16,14
충청남도,여자,44세,26,23,26,23,13,25,16,13,16,14
충청남도,여자,45세,16,14,18,17,15,21,18,20,14,10
충청남도,여자,46세,19,11,19,25,22,18,15,16,13,13
충청남도,여자,47세,18,23,23,23,26,20,19,20,21,18
충청남도,여자,48세,27,24,25,19,13,23,21,21,17,23
충청남도,여자,49세,19,22,23,16,24,32,33,24,27,22
충청남도,여자,50세,30,34,26,35,35,23,21,32,28,22
충청남도,여자,51세,40,27,27,18,21,19,7,31,31,25
충청남도,여자,52세,37,34,33,28,27,23,21,20,25,24
충청남도,여자,53세,37,42,42,29,28,17,27,25,25,24
충청남도,여자,54세,40,30,35,34,34,29,24,30,32,24
충청남도,여자,55세,29,29,32,35,37,21,20,26,49,25
충청남도,여자,56세,20,30,38,38,46,39,33,28,25,31
충청남도,여자,57세,35,22,38,31,26,34,34,32,35,30
충청남도,여자,58세,27,48,26,39,39,28,37,36,44,37
충청남도,여자,59세,30,34,33,38,33,39,38,36,45,36
충청남도,여자,60세,28,35,39,41,42,38,41,42,33,53
충청남도,여자,61세,38,35,40,39,45,41,50,39,47,47
충청남도,여자,62세,51,38,21,35,27,42,44,38,36,50
충청남도,여자,63세,42,42,42,41,32,44,51,42,57,29
충청남도,여자,64세,44,39,35,32,39,43,48,52,54,45
충청남도,여자,65세,50,41,47,54,48,46,38,52,50,70
충청남도,여자,66세,36,55,50,42,49,49,45,51,58,52
충청남도,여자,67세,50,39,58,51,51,43,47,64,42,61
충청남도,여자,68세,65,47,50,50,52,70,65,56,61,58
충청남도,여자,69세,100,72,73,41,58,59,75,60,63,59
충청남도,여자,70세,116,105,79,68,40,76,74,74,60,55
충청남도,여자,71세,89,104,107,96,75,73,72,66,68,70
충청남도,여자,72세,112,115,132,94,86,83,65,88,90,93
충청남도,여자,73세,154,98,124,152,119,88,112,85,81,101
충청남도,여자,74세,161,118,127,116,161,139,115,93,76,107
충청남도,여자,75세,162,149,169,150,128,157,152,130,113,80
충청남도,여자,76세,187,180,147,173,153,151,172,160,142,119
충청남도,여자,77세,224,197,205,187,191,182,151,166,177,137
충청남도,여자,78세,212,230,233,219,194,214,206,169,221,185
충청남도,여자,79세,258,214,222,253,231,218,235,200,220,263
충청남도,여자,80세,246,260,222,233,264,245,225,256,230,196
충청남도,여자,81세,221,254,259,257,274,267,252,256,284,247
충청남도,여자,82세,232,219,216,255,273,335,330,296,301,296
충청남도,여자,83세,262,247,252,292,292,332,342,360,307,323
충청남도,여자,84세,250,259,259,236,307,327,341,364,359,325
충청남도,여자,85세,223,251,287,271,272,336,358,379,384,398
충청남도,여자,86세,212,251,278,284,297,294,337,339,349,409
충청남도,여자,87세,214,229,266,293,303,295,285,327,351,354
충청남도,여자,88세,206,216,223,278,262,319,307,353,381,393
충청남도,여자,89세,267,189,205,221,276,318,306,302,327,386
충청남도,여자,90세,208,260,196,202,236,268,330,305,308,312
충청남도,여자,91세,149,199,212,170,212,225,273,279,294,277
충청남도,여자,92세,135,157,165,219,188,188,176,241,250,255
충청남도,여자,93세,113,113,113,163,210,153,209,191,225,217
충청남도,여자,94세,94,80,115,112,132,167,157,130,152,194
충청남도,여자,95세,96,93,71,103,96,148,162,128,151,149
충청남도,여자,96세,72,63,60,81,78,81,112,131,113,117
충청남도,여자,97세,37,38,52,53,61,72,81,91,102,83
충청남도,여자,98세,39,38,46,43,43,46,67,57,85,76
충청남도,여자,99세,32,13,25,39,35,41,37,39,42,62
전라북도,남자,0세,35,34,24,24,20,15,20,17,7,10
전라북도,남자,1세,4,2,3,1,4,1,1,0,0,0
전라북도,남자,2세,3,1,1,2,3,2,0,2,1,1
전라북도,남자,3세,0,4,0,2,0,4,1,1,1,2
전라북도,남자,4세,1,0,3,1,0,2,0,0,0,2
전라북도,남자,5세,3,3,0,2,1,1,1,0,1,1
전라북도,남자,6세,1,1,0,2,0,1,0,1,1,2
전라북도,남자,7세,0,0,2,1,0,1,0,1,0,1
전라북도,남자,8세,3,0,1,1,0,0,1,0,0,0
전라북도,남자,9세,1,0,1,0,0,2,1,0,0,1
전라북도,남자,10세,0,0,0,0,0,1,0,1,0,2
전라북도,남자,11세,2,0,1,1,2,0,0,1,1,0
전라북도,남자,12세,2,0,0,2,5,0,3,4,1,4
전라북도,남자,13세,3,2,0,2,1,1,2,1,1,1
전라북도,남자,14세,2,1,1,2,0,0,2,3,0,1
전라북도,남자,15세,1,1,7,4,3,1,3,3,3,1
전라북도,남자,16세,6,5,3,2,4,5,2,3,5,2
전라북도,남자,17세,7,3,3,4,3,3,3,0,4,2
전라북도,남자,18세,5,6,6,6,2,3,2,2,3,5
전라북도,남자,19세,9,2,5,3,5,4,2,5,4,2
전라북도,남자,20세,8,6,6,6,6,8,5,5,4,6
전라북도,남자,21세,5,4,6,5,3,6,3,2,4,5
전라북도,남자,22세,6,7,5,7,6,8,8,6,4,4
전라북도,남자,23세,8,9,6,9,4,10,6,5,6,5
전라북도,남자,24세,12,9,9,6,8,6,13,9,5,8
전라북도,남자,25세,6,3,5,5,7,5,5,5,8,1
전라북도,남자,26세,12,6,10,4,5,8,6,11,5,7
전라북도,남자,27세,11,10,7,5,4,8,5,1,6,8
전라북도,남자,28세,12,14,7,11,4,11,8,5,10,10
전라북도,남자,29세,9,8,14,11,8,9,0,9,9,6
전라북도,남자,30세,16,14,8,7,7,13,5,8,11,5
전라북도,남자,31세,9,13,13,10,5,10,3,2,4,8
전라북도,남자,32세,12,23,16,16,12,11,4,13,3,10
전라북도,남자,33세,13,13,4,9,9,6,9,7,6,6
전라북도,남자,34세,17,12,12,10,8,10,9,12,6,7
전라북도,남자,35세,15,20,19,19,10,17,11,9,7,12
전라북도,남자,36세,20,17,12,16,13,12,16,9,16,11
전라북도,남자,37세,16,13,15,18,11,17,19,16,15,10
전라북도,남자,38세,25,15,14,15,17,10,17,10,16,14
전라북도,남자,39세,30,30,25,18,16,18,18,17,19,13
전라북도,남자,40세,25,31,34,21,23,18,15,16,18,19
전라북도,남자,41세,27,28,21,23,16,21,26,27,18,32
전라북도,남자,42세,42,37,41,25,27,26,19,13,17,21
전라북도,남자,43세,40,50,42,36,34,29,25,27,24,20
전라북도,남자,44세,43,36,43,38,27,34,37,25,17,23
전라북도,남자,45세,46,52,45,36,37,46,37,38,30,23
전라북도,남자,46세,59,53,46,54,43,49,42,37,36,36
전라북도,남자,47세,58,49,52,43,62,41,40,59,39,48
전라북도,남자,48세,46,62,49,42,56,48,58,46,35,43
전라북도,남자,49세,71,67,55,74,44,45,56,41,62,53
전라북도,남자,50세,76,54,62,68,69,47,49,58,66,53
전라북도,남자,51세,97,82,69,53,52,50,60,55,48,53
전라북도,남자,52세,91,116,85,74,70,76,58,56,71,61
전라북도,남자,53세,91,78,85,64,97,69,86,70,70,59
전라북도,남자,54세,72,84,92,84,68,86,76,92,79,52
전라북도,남자,55세,69,110,80,100,116,63,95,66,70,72
전라북도,남자,56세,100,77,94,87,82,99,88,76,64,80
전라북도,남자,57세,93,103,101,104,87,93,109,88,89,71
전라북도,남자,58세,77,116,104,80,103,97,103,116,80,118
전라북도,남자,59세,97,91,116,112,105,90,93,109,132,94
전라북도,남자,60세,97,92,93,124,111,99,99,85,99,126
전라북도,남자,61세,98,106,93,82,101,99,88,107,108,153
전라북도,남자,62세,138,106,100,81,101,120,105,116,111,116
전라북도,남자,63세,125,125,116,106,101,118,124,139,133,116
전라북도,남자,64세,113,109,129,110,124,107,93,124,120,110
전라북도,남자,65세,125,104,114,130,103,115,96,103,156,128
전라북도,남자,66세,103,142,140,113,130,110,93,97,124,144
전라북도,남자,67세,130,86,171,145,140,136,123,144,135,128
전라북도,남자,68세,125,120,128,151,149,131,132,125,146,143
전라북도,남자,69세,169,126,136,110,171,155,116,158,125,157
전라북도,남자,70세,259,195,109,124,105,188,164,151,161,128
전라북도,남자,71세,191,236,193,126,136,121,161,172,155,159
전라북도,남자,72세,196,171,247,220,154,145,134,189,197,162
전라북도,남자,73세,251,210,198,230,208,156,142,177,196,182
전라북도,남자,74세,244,247,211,198,278,235,170,155,142,200
전라북도,남자,75세,220,241,243,241,207,293,218,190,155,164
전라북도,남자,76세,270,247,259,262,244,217,300,235,162,169
전라북도,남자,77세,291,267,261,248,287,246,229,308,261,175
전라북도,남자,78세,263,280,269,273,250,278,261,236,298,297
전라북도,남자,79세,238,273,287,295,266,245,306,263,233,336
전라북도,남자,80세,256,258,252,293,285,290,286,288,280,276
전라북도,남자,81세,219,208,237,253,300,257,297,287,281,310
전라북도,남자,82세,212,219,217,255,284,273,272,294,299,312
전라북도,남자,83세,190,223,207,216,248,276,302,310,274,297
전라북도,남자,84세,215,200,184,182,216,268,295,260,311,308
전라북도,남자,85세,186,220,201,209,216,234,259,251,289,282
전라북도,남자,86세,130,182,178,180,188,181,195,256,256,253
전라북도,남자,87세,126,119,156,176,177,180,162,185,248,246
전라북도,남자,88세,128,109,109,139,172,160,151,162,190,203
전라북도,남자,89세,131,101,100,116,146,148,170,155,134,170
전라북도,남자,90세,97,99,83,88,94,122,148,155,129,128
전라북도,남자,91세,60,78,87,77,75,73,93,107,125,132
전라북도,남자,92세,56,43,56,77,66,56,85,88,90,106
전라북도,남자,93세,42,47,41,55,52,57,54,55,76,84
전라북도,남자,94세,25,23,41,30,53,47,65,47,43,63
전라북도,남자,95세,13,14,20,28,36,41,57,39,44,33
